,요양기관명,종별코드명,주소,x좌표,y좌표,시도명,시군구명
561,신세계요양병원,요양병원,경상남도 양산시 월라2길 45 (덕계동),129.1501141,35.3646768,경상남도,양산시
562,신안군공립요양병원,요양병원,전라남도 신안군 압해읍 구항길 92-50 (),126.3137961,34.853128,전라남도,신안군
563,신안요양병원,요양병원,경기도 양주시 백석읍 기산로440번길 102 (),126.9380413,37.7725442,경기도,양주시
564,신앤통박요양병원,요양병원,대구광역시 남구 중앙대로 207 (대명동),128.5902205,35.8519576,대구광역시,남구
565,신우요양병원,요양병원,"서울특별시 동대문구 한천로 207 지하1,지상1,3~6층 (전농동)",127.0681414,37.5795407,서울특별시,동대문구
566,신주안요양병원,요양병원,인천광역시 미추홀구 인주대로 432 주안요양병원 (주안동),126.6844875,37.450761,인천광역시,미추홀구
567,신천제일요양병원,요양병원,경기도 시흥시 호현로10번길 7-1 시흥신천제일병원 (신천동),126.78434,37.4414564,경기도,시흥시
568,신한대인천베드로요양병원,요양병원,"인천광역시 미추홀구 경인로 107 (숭의동, 지2층 ~ 8층)",126.6544099,37.4665321,인천광역시,미추홀구
569,신홍도요양병원,요양병원,"대구광역시 달서구 용산로 141 그랜드M 타워 지하2,지상2,10,11,15층동 (용산동)",128.5301098,35.850151,대구광역시,달서구
570,신화요양병원,요양병원,서울특별시 영등포구 영중로 100 (영등포동7가),126.9056672,37.5251061,서울특별시,영등포구
571,실로암노인전문병원,요양병원,경기도 양주시 남면 감악산로514번길 229-34 (),126.9653735,37.9172606,경기도,양주시
572,실로암병원,요양병원,전라북도 완주군 용진읍 완주로 806-6 (),127.1739784,35.932768,전라북도,완주군
573,실로암사랑요양병원,요양병원,전라북도 익산시 선화로 389 (영등동),126.9729625,35.9461763,전라북도,익산시
574,심당요양병원,요양병원,부산광역시 중구 동광길 179 (영주동),129.036887,35.1105954,부산광역시,중구
575,씨엔씨재활요양병원,요양병원,충청북도 청주시 흥덕구 서현북로 83-0  (가경동),127.4312204,36.6228665,충청북도,청주시
576,씨엠맘삼성요양병원,요양병원,광주광역시 동구 남문로 689 해피뷰삼성메디타워 지상7~9층 (학동),126.9283432,35.1322279,광주광역시,동구
577,씨티재활의학과요양병원,요양병원,광주광역시 남구 입하길 12-1 (송하동),126.8770901,35.1084549,광주광역시,남구
578,씨티칼리지요양병원,요양병원,서울특별시 강남구 선릉로 751 카로시티Ⅲ (논현동),127.0392433,37.5217008,서울특별시,강남구
579,아너스요양병원,요양병원,"경기도 안산시 단원구 원포공원1로 49 태영타운 2,3층 209-219, 301-307호 (초지동)",126.8123399,37.302442,경기도,안산시
580,아라요양병원,요양병원,제주특별자치도 제주시 한북로 309 (아라일동),126.5468751,33.45653,제주특별자치도,제주시
581,아름다운요양병원,요양병원,전라남도 목포시 백년대로 267 267,126.4174723,34.8027839,전라남도,목포시
582,아리채요양병원,요양병원,대구광역시 북구 노본길 15-3 (학정동),128.56642,35.9589302,대구광역시,북구
583,아미나요양병원,요양병원,"서울특별시 종로구 경희궁길 26 썬타워빌딩 지하1층, 지상2,3,4,5,6,7층 (신문로2가)",126.9710062,37.5722657,서울특별시,종로구
584,아산삼성요양병원,요양병원,충청남도 아산시 온천대로 1446 (온천동),126.9985766,36.7823614,충청남도,아산시
585,아산유리의료재단 아산유리요양병원,요양병원,충청남도 아산시 도고면 도고면로 179 179,126.8827387,36.7632892,충청남도,아산시
586,아시아드 요양병원,요양병원,부산광역시 연제구 월드컵대로 161 (연산동),129.0785843,35.1867925,부산광역시,연제구
587,아이엠요양병원,요양병원,"경기도 의정부시 청사로48번길 19 4층일부제외, 3~8층 (금오동)",127.0709609,37.7530556,경기도,의정부시
588,아주안제요양병원,요양병원,경상북도 안동시 대안로 76 76,128.7211829,36.564899,경상북도,안동시
589,아주조은요양병원,요양병원,대구광역시 서구 서대구로 194 지하1~6층 (평리동),128.555329,35.8753095,대구광역시,서구
590,아중요양병원,요양병원,전라북도 전주시 덕진구 아중로 223-0 (우아동2가),127.1734648,35.8290626,전라북도,전주시
591,아하브요양병원,요양병원,부산광역시 북구 만덕고개길 84 (만덕동),129.0492163,35.2116903,부산광역시,북구
592,안동요양병원,요양병원,경상북도 안동시 전거리길 57  (용상동),128.7437806,36.5600981,경상북도,안동시
593,안산나래요양병원,요양병원,"경기도 안산시 단원구 선부광장1로 118 삼아빌딩 B101, 201, 301, 401, 501호 (선부동)",126.7711696,37.5148595,경기도,안산시
594,안산시립노인전문병원,요양병원,경기도 안산시 상록구 차돌배기로 24 (사동),126.8461363,37.2996858,경기도,안산시
595,안산조은요양병원,요양병원,"경기도 안산시 단원구 광덕4로 180 (고잔동,부원프라자 201호, 207호, 301~309호)",126.8326195,37.3146605,경기도,안산시
596,안산중앙요양병원,요양병원,"경기도 안산시 단원구 고잔로 134 지하2~3층,지상1층, 3~8층 (고잔동)",126.84097,37.31858,경기도,안산시
597,안산효요양병원,요양병원,"경기도 안산시 단원구 원포공원1로 30 서해프라자 5층,6층 일부(601,602)호 (초지동)",126.8133564,37.301184,경기도,안산시
598,안성동인요양병원,요양병원,경기도 안성시 인지1길 15 (인지동),127.2665715,37.0049806,경기도,안성시
599,안성요양병원,요양병원,경기도 안성시 안성맞춤대로 1079 (연지동),127.2699957,37.0098728,경기도,안성시
600,안성현대요양병원,요양병원,경기도 안성시 금광면 삼흥로 453-69 (),127.3610146,37.0184167,경기도,안성시
601,안심요양병원,요양병원,대구광역시 동구 안심로41길 50 (서호동),128.709091,35.8703939,대구광역시,동구
602,안양서울 대효요양병원,요양병원,경기도 안양시 만안구 병목안로 20 스페이스타워 5 ~10층 (안양동),126.9183718,37.398955,경기도,안양시
603,안양요양병원,요양병원,경기도 안양시 만안구 안양로 335 지하1층~지상5층 (안양동),126.918694,37.4014681,경기도,안양시
604,암스트롱요양병원,요양병원,강원도 춘천시 서면 율장길 328,127.5840304,37.8664814,강원도,춘천시
605,앞산요양병원,요양병원,대구광역시 남구 대명로 237 (대명동),128.5826245,35.841834,대구광역시,남구
606,양명요양병원,요양병원,광주광역시 동구 제봉로 35-6  (학동),126.9204599,35.1417096,광주광역시,동구
607,양산서울요양병원,요양병원,"경상남도 양산시 삼성7길 11-14 (북정동, 1층 일부, 2~9층)",129.0419005,35.3578512,경상남도,양산시
608,양산중앙요양병원,요양병원,경상남도 양산시 장터4길 6-9 (중부동),129.036299,35.3419955,경상남도,양산시
609,양수삼성요양병원,요양병원,경기도 양평군 양서면 양수로 149-2 (),127.3194157,37.5442041,경기도,양평군
610,양정요양병원,요양병원,"부산광역시 부산진구 거제대로36번길 27 1(일부), 2~6층 (양정동)",129.0691505,35.1719361,부산광역시,부산진구
611,양주큰길요양병원,요양병원,경기도 양주시 광적면 부흥로 955-13 (),126.9954996,37.810208,경기도,양주시
612,양지요양병원,요양병원,부산광역시 금정구 금강로 209 (장전동),129.0827639,35.2271287,부산광역시,금정구
613,양지요양병원,요양병원,"울산광역시 남구 월평로 3 1~3,5~10층 (신정동)",129.306101,35.54068,울산광역시,남구
614,양천효요양병원,요양병원,"서울특별시 양천구 오목로 121 (신정동, 양천효요양병원)",126.8511427,37.5242752,서울특별시,양천구
615,양평요양병원,요양병원,경기도 양평군 양평읍 시민로 36 (),127.495721,37.4899494,경기도,양평군
616,양평효노인전문병원,요양병원,경기도 양평군 용문면 다문북길 22-2 (),127.5892345,37.4820493,경기도,양평군
617,언더로뎀요양병원,요양병원,경상북도 칠곡군 동명면 기성10길 24-1 (),128.6051029,35.9967871,경상북도,칠곡군
618,언양아하브요양병원,요양병원,울산광역시 울주군 상북면 삽재로 400 (),129.0512236,35.6360092,울산광역시,울주군
619,언양요양병원,요양병원,울산광역시 울주군 삼남면 반구대로 785 (),129.1255108,35.5604497,울산광역시,울주군
620,엄마요양병원,요양병원,광주광역시 북구 중흥로91번길 2 (신안동),126.9046146,35.1638609,광주광역시,북구
621,에덴요양병원,요양병원,경기도 남양주시 수동면 비룡로1782번길 160 (),127.2902994,37.7705674,경기도,남양주시
622,에스알씨(SRC)노인전문병원,요양병원,경기도 광주시 초월읍 경수길 25 (),127.2871428,37.4200418,경기도,광주시
623,에스엠씨요양병원,요양병원,"서울특별시 마포구 월드컵북로 165 지하1층~5층 (성산동, SMC)",126.9098601,37.5668636,서울특별시,마포구
624,에스요양병원,요양병원,경상북도 경주시 현곡면 충현로 325 (),129.1538995,35.8673237,경상북도,경주시
625,에스웰요양병원,요양병원,"광주광역시 남구 회재로 1182 (주월동, 에스웰요양병원)",126.890792,35.1314866,광주광역시,남구
626,에스제이삼성요양병원,요양병원,"경기도 수원시 권선구 금곡로 206 호매실우성메디피아2 304호, 4~5층 (금곡동)",126.9543297,37.2740719,경기도,수원시
627,에이치요양병원,요양병원,광주광역시 북구 서암대로 187  (신안동),126.9047524,35.168829,광주광역시,북구
628,에제르 요양병원,요양병원,경기도 용인시 처인구 양지면 양주로 165 (),127.264116,37.2410755,경기도,용인시
629,엔젤요양병원,요양병원,경기도 안성시 금광면 금광오산로 128 (),127.314374,36.9899246,경기도,안성시
630,엔젤의료재단 엔젤요양병원,요양병원,전라북도 익산시 함열읍 익산대로 1493-1 (),126.9606174,36.0530946,전라북도,익산시
631,엘드림병원,요양병원,경기도 부천시 경인로 17 (송내동),126.7568494,37.4836289,경기도,부천시
632,엘리암요양병원,요양병원,광주광역시 북구 태봉로 46 1～7층 (유동),126.9044686,35.1615202,광주광역시,북구
633,엠마우스요양병원,요양병원,"경상남도 진주시 남강로 25 (평거동, 엠마우스요양병원)",128.0406855,35.1661704,경상남도,진주시
634,여수강남요양병원,요양병원,전라남도 여수시 진남로 15  (충무동),127.7300257,34.7430532,전라남도,여수시
635,여수노블요양병원,요양병원,전라남도 여수시 흥국로 40-0  (학동),127.6667185,34.7626936,전라남도,여수시
636,여수시립요양병원,요양병원,전라남도 여수시 둔덕5길 29  (둔덕동),127.699075,34.76455,전라남도,여수시
637,여주나무요양병원,요양병원,경기도 여주시 가남읍 매양로 419-1 (),127.5348955,37.2444242,경기도,여주시
638,연경요양병원,요양병원,"대구광역시 북구 동화천로 237 지하1층일부,2층일부,3~7층 (연경동)",,,대구광역시,북구
639,연무요양병원,요양병원,충청남도 논산시 연무읍 동안로888번길 5 (연무읍),127.1028732,36.1326208,충청남도,논산시
640,연산관자재요양병원,요양병원,부산광역시 연제구 과정로 128 (연산동),129.1075006,35.1828899,부산광역시,연제구
641,연산인제요양병원,요양병원,"부산광역시 연제구 과정로 152 4,5층 (연산동)",129.1074492,35.1850744,부산광역시,연제구
642,연세나은요양병원,요양병원,경기도 화성시 팔탄면 버들로 1576 1576,126.8738434,37.1148645,경기도,화성시
643,연세나을암요양병원,요양병원,경기도 파주시 경의로 1108 월드타워7 6~9층 (야당동),126.7602273,37.7161646,경기도,파주시
644,연세로하스요양병원,요양병원,경기도 평택시 고덕면 고덕북로 5 (),127.0378205,37.0768764,경기도,평택시
645,연세명인요양병원,요양병원,강원도 원주시 평원로 100-0  (학성동),,,강원도,원주시
646,연세모아요양병원,요양병원,경기도 수원시 영통구 봉영로1759번길 41-41 연세모아병원 (영통동),127.0805643,37.26714329,경기도,수원시
647,연세베스트요양병원,요양병원,"서울특별시 영등포구 여의대방로 203 (신길동, 일이빌딩)",126.9220173,37.5053854,서울특별시,영등포구
